Symbol,Type,Price,Return
TORC,Stock,8.75,-0.06115879828326187
TOUR,Stock,6.26,-0.011058451816745696
TPIC,Stock,22.19,-0.03980960623106877
TQQQ,Stock,149.98,0.03228026705210274
TQQQ,ETF,149.98,0.03228026705210274
TRCH,Stock,1.2,-0.040000000000000036
TREE,Stock,310.0,-0.0424710424710425
TRHC,Stock,40.365,0.0
TRIB,Stock,4.99,0.0
TRIP,Stock,41.44,0.016683022571148287
TRMB,Stock,35.25,0.008583690987124415
TRMK,Stock,31.42,0.01322154143824572
TRNC,Stock,19.19,0.184567901234568
TROV,Stock,0.3751,0.08819263127357124
TROW,Stock,108.25,0.019399190130897415
TRPX,Stock,5.04,-0.025145067698259194
TRS,Stock,27.25,-0.013574660633484115
TRST,Stock,8.65,0.0028985507246377384
TRUE,Stock,9.49,0.01988178398710372
TRV,Stock,138.05,0.008621319500255797
TRVG,Stock,6.61,-0.03854545454545455
TRVN,Stock,1.6,-0.06705539358600587
TSBK,Stock,31.92,0.04793171372291538
TSC,Stock,23.5,-0.005291005291005346
TSCO,Stock,60.39,-0.013718765311121928
TSEM,Stock,28.82,0.031127012522361497
TSG,Stock,28.05,0.028414298808432603
TSLA,Stock,292.85,-0.03515419082762239
TSN,Stock,71.52,0.014755959137343844
TSRO,Stock,55.955,0.0008943743851175245
TSS,Stock,86.74,0.016345421524400994
TST,Stock,1.82,0.0
TTD,Stock,52.585,0.036770504731861164
TTEK,Stock,51.65,0.039235412474849074
TTGT,Stock,19.54,-0.022511255627813864
TTMI,Stock,15.67,0.01951854261548469
TTOO,Stock,6.955,-0.00642857142857145
TTPH,Stock,3.17,0.05315614617940212
TTS,Stock,5.625,0.0044642857142858094
TTWO,Stock,98.335,0.010325696085482283
TUSK,Stock,33.24,-0.024933998239953126
TVIX,ETF,7.85,-0.21303258145363413
TVIX,Stock,7.845,-0.21353383458646613
TVTY,Stock,40.2,0.017077798861480087
TWIN,Stock,22.06,0.0
TWNK,Stock,14.57,-0.00546075085324238
TWNKW,Stock,2.25,0.0
TWX,Stock,97.57,0.009884593489623672
TXMD,Stock,5.535,0.00453720508166966
TXN,Stock,103.8,0.013968936211780747
TXRH,Stock,62.49,0.03426017874875864
TYME,Stock,2.19,0.020979020979021046
TYPE,Stock,23.45,0.03076923076923066
UA,Stock,14.37,-0.021450459652706977
UBIO,Stock,30.01,-0.025332900292302618
UBNK,Stock,16.43,0.0006090133982945556
UBNT,Stock,71.12,0.017599084275289778
UBSI,Stock,34.7,0.004341534008683201
UCBI,Stock,32.22,0.009873060648801113
UCFC,Stock,9.93,0.003030303030302939
UCTT,Stock,19.03,0.019828510182207992
UEIC,Stock,49.85,0.0015067805123054612
UEPS,Stock,9.0,-0.04661016949152541
UFCS,Stock,48.95,0.009590595029390636
UFPI,Stock,33.55,0.023177798109179637
UFPT,Stock,31.75,0.009538950715421324
UGAZ,ETF,58.73,0.08538163001293664
UHAL,Stock,353.135,0.026719388274287992
UHS,Stock,120.78,0.01261789981136019
UIHC,Stock,18.625,0.0
ULBI,Stock,9.95,-0.07009345794392519
ULH,Stock,21.825,0.021052631578947434
ULTA,Stock,229.59,0.05719021964359716
ULTI,Stock,243.715,-0.013179738429768828
UMBF,Stock,73.31,0.009084652443220875
UMPQ,Stock,21.9,0.008519456596822517
UNFI,Stock,44.7,0.009941256213285232
UNH,Stock,231.495,0.03438337801608582
UNM,Stock,48.175,0.020873066327611767
UNP,Stock,137.34,0.050080281367077095
UPL,Stock,3.27,0.049759229534510396
UPLD,Stock,27.96,-0.04833219877467654
UPRO,ETF,136.0,0.030615337981206414
UPS,Stock,108.81,0.024383355300320098
URBN,Stock,39.71,0.0387130525765107
URI,Stock,175.72,0.0017387338597041335
USAK,Stock,27.46,0.05493661160199759
USAT,Stock,8.725,-0.016901408450704314
USATP,Stock,21.04,0.0
USCR,Stock,59.0,-0.010067114093959773
USLM,Stock,74.925,0.019110446137105663
USLV,Stock,10.465,-0.024697110904007502
UTHR,Stock,113.64,0.00017602534764993294
UTMD,Stock,99.125,0.02217066254189226
UTSI,Stock,5.1,0.05154639175257736
UTX,Stock,123.8,0.007979156489171135
UVSP,Stock,28.0,0.0035842293906811484
UVXY,ETF,15.87,-0.17772020725388604
UWT,ETF,32.17,-0.017409896151496684
V,Stock,122.32,0.010241162867525633
VAR,Stock,121.9,0.020938023450586263
VBIV,Stock,3.27,-0.018018018018018056
VBLT,Stock,2.225,-0.0219780219780219
VC,Stock,115.98,0.000517598343685366
VCEL,Stock,11.75,-0.010526315789473717
VCIT,Stock,84.445,-0.0018321513002363954
VCLT,Stock,90.96,-0.0042692939244664
VCSH,Stock,78.28,-0.0008934269304402553
VCTR,Stock,10.45,-0.030612244897959218
VCYT,Stock,5.51,-0.023914968999114272
VDSI,Stock,13.575,0.06470588235294117
VEON,Stock,2.295,-0.02547770700636942
VERI,Stock,17.31,-0.02120441051738764
VFC,Stock,78.05,0.0031488978857399097
VGIT,Stock,62.63,0.0
VGLT,Stock,74.2,0.0
VGSH,Stock,59.915,-0.0005838198498749891
VGT,ETF,173.555,0.005999304428472074
VIA,Stock,35.6,0.0035236081747709314
VIAB,Stock,31.295,0.019049169651579323
VIAV,Stock,10.08,-0.002474022761009387
VICR,Stock,31.2,0.04173622704507518
VIRT,Stock,36.35,0.02250351617440227
VIVE,Stock,3.49,0.14426229508196742
VIVO,Stock,14.725,0.027923211169284423
VKTX,Stock,5.11,0.04713114754098369
VKTXW,Stock,3.7,0.0
VLRX,Stock,1.28,0.0
VMBS,Stock,51.44,-0.0018434073930337913
VMC,Stock,115.185,0.0023931772691672126
VNDA,Stock,15.175,0.0066334991708127955
VNET,Stock,6.47,-0.03143712574850299
VNO,Stock,67.23,-0.0016335016335016217
VNOM,Stock,28.635,0.06331229112513936
VNQI,Stock,61.275,-0.007290400972053468
VOD,Stock,29.96,0.010966762274337682
VOO,ETF,246.14,0.010509894079973714
VOXX,Stock,5.025,0.04687500000000022
VRA,Stock,10.95,0.0055096418732780705
VRAY,Stock,7.08,0.008547008547008517
VREX,Stock,37.85,0.017746706103791476
VRIG,Stock,25.17,0.0
VRML,Stock,1.095,0.0
VRNS,Stock,65.95,0.023273855702094615
VRNT,Stock,41.725,0.01892551892551886
VRSK,Stock,107.05,0.004598348348348269
VRSN,Stock,123.76,0.019565844214688877
VRTS,Stock,116.85,-0.025437864887406292
VRTU,Stock,48.13,0.03817946505608294
VRTX,Stock,160.01,-0.008980552458813462
VSAR,Stock,1.65,0.01538461538461533
VSAT,Stock,64.0,0.0015649452269170805
VSEC,Stock,50.67,0.0
VSTM,Stock,4.27,0.1634877384196185
VT,ETF,74.62,0.005660377358490676
VTGN,Stock,1.155,0.0
VTI,ETF,138.03,0.011653474054529545
VTIP,Stock,48.905,-0.0009193054136874546
VTL,Stock,5.75,-0.017094017094017033
VTNR,Stock,1.09,-0.03539823008849541
VTR,Stock,48.57,-0.01997578692493951
VTVT,Stock,0.825,0.18042638431821434
VTWV,Stock,108.62,0.0
VUZI,Stock,6.125,0.008230452674897082
VVUS,Stock,0.424,0.08717948717948709
VWOB,Stock,77.92,0.0
VXUS,Stock,57.17,0.0005250262513125659
VYGR,Stock,18.885,-0.07244597249508833
VZ,Stock,48.36,0.014793830657853224
WABC,Stock,57.77,0.008114475176686176
WAFD,Stock,32.65,-0.028996282527881112
WASH,Stock,55.4,0.010487916096671102
WAT,Stock,207.19,0.02472921509471293
WATT,Stock,19.15,0.10374639769452432
WB,Stock,116.915,-0.05416228460480543
WBA,Stock,67.63,0.0544122232616151
WDAY,Stock,126.94,-0.007350641226149479
WDC,Stock,90.265,0.0010535654874126443
WDFC,Stock,134.325,0.0
WEB,Stock,18.3,-0.004081632653061162
WEC,Stock,62.11,-0.003529600513396458
WEN,Stock,17.3,0.016451233842538215
WETF,Stock,9.23,0.033016228315612794
WFC,Stock,51.24,-0.018014564967420377
WIFI,Stock,25.0,0.013787510137875048
WILC,Stock,6.77,0.0
WIN,Stock,1.605,0.006269592476489061
WINA,Stock,131.025,-0.015774647887323856
WING,Stock,51.18,0.054388133498145974
WIRE,Stock,56.625,0.021190261496844
WIX,Stock,85.75,0.016597510373444146
WKHS,Stock,2.74,0.0620155038759691
WLB,Stock,0.2914,-0.059393156875403585
WLDN,Stock,30.16,0.026898195437521144
WLFC,Stock,34.3,0.0
WM,Stock,83.275,0.003011141222523328
WMB,Stock,25.725,0.022456279809220936
WMGI,Stock,20.73,0.0385771543086173
WMIH,Stock,1.445,0.010489510489510634
WMT,Stock,87.47,0.012032858961008808
WPRT,Stock,2.305,-0.008602150537634468
WRLD,Stock,103.01,-0.00473429951690818
WSBC,Stock,42.94,0.004914579920430651
WSC,Stock,13.625,0.011131725417439675
WSFS,Stock,49.3,0.011282051282051286
WSTL,Stock,3.25,0.014040561622464809
WTFC,Stock,89.145,0.008256517559237508
WU,Stock,19.02,-0.0010504201680672232
WWD,Stock,74.91,0.0010690899371910145
WY,Stock,36.49,0.013751909987498312
WYN,Stock,112.09,0.0013400035733428517
WYNN,Stock,187.83,0.03653220020970149
XBIO,Stock,2.19,0.0
XBIT,Stock,4.96,0.012244897959183598
XCRA,Stock,12.455,0.026370004120313206
XEL,Stock,45.145,0.0032222222222222374
XELA,Stock,4.84,-0.03681592039801007
XENE,Stock,5.475,-0.00454545454545463
XENT,Stock,40.4,0.064558629776021
XL,Stock,55.535,0.0033423667570007254
XLK,ETF,66.94,0.012861249810863784
XLNX,Stock,68.38,0.0
XLRN,Stock,37.515,-0.023555439875065143
XNCR,Stock,30.0,0.01180438448566612
XNET,Stock,11.92,-0.009966777408637828
XOG,Stock,12.85,0.06905158069883521
XOM,Stock,78.74,0.01253777406288159
XOMA,Stock,21.8,-0.03625110521662245
XONE,Stock,7.41,-0.016589250165892522
XPER,Stock,22.85,0.024663677130044803
XRX,Stock,29.1,0.028995756718529053
XT,Stock,36.73,0.006301369863013662
XYL,Stock,77.75,0.016207031760554047
YDIV,Stock,18.19,0.0
YIN,Stock,8.91,-0.041935483870967794
YNDX,Stock,32.69,-0.10044028618602108
YOGA,Stock,2.05,0.0
YRCW,Stock,8.7,0.05710814094775207
YTEN,Stock,1.81,0.08383233532934131
YTRA,Stock,7.25,-0.006849315068493178
YUM,Stock,86.58,0.006744186046511613
YY,Stock,93.13,-0.06552277744330726
Z,Stock,49.535,-0.07445814648729454
ZAGG,Stock,12.2,-0.010141987829614618
ZBH,Stock,107.675,0.013841156254413622
ZBRA,Stock,141.425,0.0021967898522481377
ZEUS,Stock,22.095,0.043693906471421684
ZFGN,Stock,6.84,-0.109375
ZG,Stock,49.27,-0.08317826572385556
ZGNX,Stock,40.1,0.019059720457433205
ZION,Stock,53.42,0.01597565614302021
ZIOP,Stock,4.36,-0.03218645948945609
ZIV,Stock,65.805,0.0
ZIXI,Stock,4.76,0.0359085963003265
ZLAB,Stock,21.75,-0.02597402597402587
ZN,Stock,4.43,-0.059447983014862094
ZNGA,Stock,3.545,0.005673758865248235
ZS,Stock,28.1,-0.02022315202231517
ZSAN,Stock,4.36,-0.11020408163265305
ZTS,Stock,84.49,0.01392055682227289
ZUMZ,Stock,24.05,-0.03607214428857708
ZVZZT,Stock,9.95,-0.005994005994006013
ZYNE,Stock,10.08,-0.013698630136986356
